Date,Day_of_Week,Month,Year,Open,High,Low,Close,Volume,Market Cap,Lagged_Close1,Lagged_Close2,Lagged_Close3,Lagged_Close5,Lagged_Close10,Lagged_Market_Cap,Lagged_Volume,Lagged_VWAP,Lagged_Open_Close_Range,Lagged_High_Low_Range,Lagged_SMA_10,Lagged_SMA_50,Lagged_SMA_diff,Bullish,Bearish,Bullish_Signal,Bearish_Signal,Lagged_RSI,Lagged_MACD,Lagged_Signal_Line,Lagged_MACD_Cross_Below,Lagged_MACD_Cross_Above,Lagged_Support,Lagged_Resistance,Lagged_Upper_Band,Lagged_Middle_Band,Lagged_Lower_Band,Lagged_Band_Width,Lagged_Bollinger_Indicator
2015-07-21,1,7,2015,278.981,280.547,275.419,276.232,22669310.13986014,4012537720.993232,278.4,273.469,274.724,278.088,293.156,3978464700.203765,19547404.529616725,275.84349999999995,-4.786000000000001,5.439999999999998,285.4555,253.21252,32.24297999999996,False,False,True,False,54.95639642694413,7.53537060545392,9.65669456740453,False,False,273.469,311.024,303.8543396346475,275.9303,248.0062603653525,55.848079269295,0.0442217535914044
2015-07-22,2,7,2015,275.833,277.666,274.381,277.259,21250909.407665502,3977694516.399304,276.232,278.4,273.469,279.544,311.024,4012537720.993232,22669310.13986014,277.79475,2.748999999999967,5.128000000000043,283.7631,254.27864,29.484459999999984,False,False,True,False,55.06960150351991,6.786498366827516,9.082655327289128,False,False,273.469,311.024,303.52376237888154,276.80935,250.0949376211184,53.42882475776312,-0.0108059648067793
2015-07-23,3,7,2015,277.222,278.111,275.716,276.06,18202552.447552446,3991791205.500958,277.259,276.232,278.4,274.724,292.307,3977694516.399304,21250909.407665502,276.28475000000003,-1.4259999999999875,3.285000000000025,280.3866,255.30728,25.079319999999967,False,False,True,False,53.64923926259407,6.204362016145012,8.506996665060306,False,False,273.469,292.307,302.6584420367863,277.89735,253.13625796321372,49.52218407357256,-0.012890182691693
2015-07-24,4,7,2015,276.049,289.253,275.254,288.404,26650097.569444444,4071289664.683486,276.06,277.259,276.232,273.469,287.76,3991791205.500958,18202552.447552446,276.77725,1.1619999999999775,2.394999999999982,278.7619,256.31248,22.44941999999997,False,False,True,False,53.61224221725997,5.581920578816607,7.921981447811567,False,False,273.469,287.76,301.48786249573703,278.88975,256.2916375042629,45.19622499147408,-0.0626103175770498
2015-07-25,5,7,2015,288.278,290.733,286.002,288.756,31245680.48780488,4155420106.6856194,288.404,276.06,277.259,278.4,286.083,4071289664.683486,26650097.569444444,282.24,-12.355000000000018,13.998999999999969,278.8263,257.5951,21.2312,False,False,True,False,51.86888820743467,6.015347708216666,7.540654699892587,False,False,273.469,288.404,301.5741143127124,280.26125,258.94838568728767,42.6257286254247,0.1910289926432629
2015-07-26,6,7,2015,288.697,293.052,287.706,292.627,17192581.597222224,4188780701.177824,288.756,288.404,276.06,276.232,278.088,4155420106.6856194,31245680.48780488,288.44225,-0.4779999999999518,4.7309999999999945,279.09360000000004,258.87082,20.222780000000057,False,False,True,False,47.26218328438446,6.314456169048981,7.295414993723867,False,False,273.469,288.756,302.3543701941522,281.10815,259.86192980584786,42.49244038830432,0.1799814256397699
2015-07-27,0,7,2015,292.686,297.774,287.45,293.647,20556323.611111112,4200723770.976546,292.627,288.756,288.404,277.259,279.544,4188780701.177824,17192581.597222224,290.5205,-3.930000000000007,5.346000000000004,280.5475,260.21104,20.336460000000045,False,False,True,False,36.13827815367921,6.785638511079469,7.193459697194988,False,False,273.469,292.627,303.33115235852745,282.28725,261.2433476414725,42.08780471705495,0.2456709269944443
2015-07-28,1,7,2015,293.624,296.649,293.423,294.411,31264447.916666668,4254411873.597324,293.647,292.627,288.756,276.06,274.724,4200723770.976546,20556323.611111112,292.88924999999995,-0.9610000000000128,10.324000000000012,281.9578,261.61618,20.341620000000034,False,False,True,False,51.37684435493812,7.15883677322779,7.186535112401549,False,False,273.469,293.647,303.9110049626552,283.63545,263.3598950373448,40.55110992531047,0.2468872003365601
2015-07-29,2,7,2015,294.427,294.536,288.777,289.591,24167306.62020906,4203881604.674465,294.411,293.647,292.627,288.404,273.469,4254411873.597324,31264447.916666668,294.52675,-0.7869999999999777,3.225999999999999,283.92650000000003,262.93368,20.99282000000005,False,False,True,False,57.4099244635576,7.430592257552178,7.235346541431674,False,False,273.469,294.411,304.6700303985333,284.8262,264.98236960146664,39.687660797066656,0.2415057931735913
2015-07-30,3,7,2015,289.59,290.126,286.568,287.861,23203070.486111112,4152637851.8671927,289.591,294.411,293.647,288.756,278.4,4203881604.674465,24167306.62020906,291.83275000000003,4.836000000000013,5.759000000000015,285.5387,264.14344,21.395260000000007,False,False,True,False,53.65249260755486,7.174325559999488,7.223142345145238,True,False,276.06,294.411,304.3956670901634,285.83275000000003,267.2698329098367,37.12583418032671,0.101230048643365
2015-07-31,4,7,2015,287.722,288.959,282.344,284.501,22897120.138888888,4116606531.049344,287.861,289.591,294.411,292.627,276.232,4152637851.8671927,23203070.486111112,288.53625,1.728999999999985,3.5579999999999927,286.4848,265.32388000000003,21.160919999999976,False,False,True,False,61.702229566300254,6.753782414509544,7.1292703590181,False,False,276.06,294.411,304.55130720467105,285.97015,267.38899279532893,37.16231440934212,0.0508808460951147
2015-08-01,5,8,2015,284.65,284.932,278.112,282.013,21090244.755244754,4062571994.927386,284.501,287.861,289.591,293.647,277.259,4116606531.049344,22897120.138888888,285.8815,3.221000000000004,6.615000000000009,287.31170000000003,266.42012,20.89158000000004,False,False,True,False,55.676690868280616,6.079296674715351,6.919275622157551,False,False,276.06,294.411,303.81455672237274,285.53740000000005,267.2602432776273,36.55431344474539,-0.0283523311569418
2015-08-02,6,8,2015,281.601,283.032,277.529,282.624,18426331.25,4036460307.327325,282.013,284.501,287.861,294.411,276.06,4062571994.927386,21090244.755244754,282.42675,2.6370000000000005,6.819999999999993,287.7871,267.45924,20.327860000000044,False,False,True,False,58.81826320501342,5.28310076262909,6.592040650251859,False,False,276.06,294.411,297.90926798145966,284.08685,270.2644320185404,27.644835962919277,-0.0750176272625295
2015-08-03,0,8,2015,282.614,285.471,280.233,281.63,18557775.347222224,4092340210.8331385,282.624,282.013,284.501,289.591,288.404,4036460307.327325,18426331.25,281.1965,-1.0230000000000246,5.502999999999986,288.4435,268.46578,19.977719999999977,False,False,True,False,61.25107533489005,4.647835010850599,6.203199522371608,False,False,282.013,294.411,296.88040132457826,283.6027,270.3249986754218,26.555402649156463,-0.0368550239260293
2015-08-04,1,8,2015,281.227,285.715,281.225,285.295,22038987.76223776,4108341052.969473,281.63,282.624,282.013,287.861,288.756,4092340210.8331385,18557775.347222224,282.487,0.9839999999999804,5.238,287.7661,269.4273,18.338799999999992,False,False,True,False,54.39479699575489,4.017859450216804,5.766131507940647,False,False,281.63,294.411,296.452283093362,283.2962,270.140116906638,26.31216618672397,-0.0633243188027863
2015-08-05,2,8,2015,285.218,285.501,281.488,281.866,20323244.599303138,4087691565.83274,285.295,281.63,282.624,284.501,292.627,4108341052.969473,22038987.76223776,283.3655,-4.0680000000000405,4.489999999999952,287.42,270.39598,17.02401999999995,False,False,True,False,61.84860766113212,3.770865954561032,5.3670783972647245,False,False,281.63,294.411,296.3824268518567,283.2568,270.1311731481433,26.25125370371336,0.0776420060925206
2015-08-06,3,8,2015,281.882,281.906,278.403,278.663,19880028.819444444,4046917674.959584,281.866,285.295,281.63,282.013,293.647,4087691565.83274,20323244.599303138,283.51825,3.3520000000000323,4.012999999999977,286.3439,271.02468,15.319219999999971,False,False,True,False,55.6670849017147,3.260841239109197,4.94583096563362,False,False,281.63,294.411,296.36524087669943,283.4457,270.52615912330054,25.839081753398887,-0.0611360734516894
2015-08-07,4,8,2015,278.577,280.392,276.366,279.406,27972026.041666668,4036428105.38756,278.663,281.866,285.295,282.624,294.411,4046917674.959584,19880028.819444444,280.2135,3.218999999999994,3.502999999999986,284.8455,271.6195,13.226000000000056,False,False,True,False,53.05151110173267,2.568578670147133,4.470380506536323,False,False,278.663,294.411,296.383063405792,283.40165,270.42023659420795,25.962826811584023,-0.1825167203243705
2015-08-08,5,8,2015,279.585,279.928,260.71,260.769,44103200.69686411,3962053494.666785,279.406,278.663,281.866,281.63,289.591,4036428105.38756,27972026.041666668,278.68525,-0.8290000000000077,4.0260000000000105,283.345,272.23016,11.114839999999958,False,False,True,False,35.51046698872793,2.0562068150327377,3.9875457682356057,False,False,278.663,289.591,296.11751564565793,283.63575,271.153984354342,24.96353129131592,-0.1694371661861546
2015-08-09,6,8,2015,260.997,267.003,260.468,265.024,50502850.0,3818054307.667082,260.769,279.406,278.663,285.295,287.861,3962053494.666785,44103200.69686411,270.24800000000005,18.81599999999997,19.218000000000018,280.4628,272.55516,7.907640000000015,False,False,True,False,21.63575554879914,0.1446310674071469,3.218962828069914,False,False,260.769,287.861,298.570523008232,283.00075000000004,267.43097699176815,31.139546016463783,-0.7139394385597623
2015-08-10,0,8,2015,265.083,267.032,262.596,264.404,21354320.138888888,3840443862.6067214,265.024,260.769,279.406,281.866,284.501,3818054307.667082,50502850.0,263.373,-4.026999999999987,6.534999999999968,278.1791,272.95104,5.228060000000028,False,False,True,False,22.240994388463207,-1.0152602569992837,2.3721182110560743,False,False,260.769,285.295,299.770778249853,282.33195,264.89312175014703,34.87765649970595,-0.4962475044774274
2015-08-11,1,8,2015,264.47,270.288,264.094,270.288,22344800.350877192,3846556007.7295694,264.404,265.024,260.769,278.663,282.013,3840443862.6067214,21354320.138888888,264.77875,0.6790000000000305,4.435999999999979,276.1694,273.3602,2.809199999999976,False,False,True,False,20.353210730144653,-1.9618957931354544,1.5053154102177688,False,False,260.769,285.295,300.77924960706014,281.74055,262.70185039293983,38.07739921412031,-0.4552976400124262
2015-08-12,2,8,2015,270.386,270.673,265.469,266.358,26951342.5087108,3886604711.699511,270.288,264.404,265.024,279.406,282.624,3846556007.7295694,22344800.350877192,267.285,-5.817999999999984,6.194000000000017,274.9969,273.826,1.1708999999999603,False,False,True,False,27.84400889068506,-2.211825107280447,0.7618873067181258,False,False,260.769,285.295,301.0222090613175,281.392,261.7617909386825,39.260418122634974,-0.28282938722953
2015-08-13,3,8,2015,266.376,266.376,262.841,263.978,26108215.972222224,3830153869.903413,266.358,270.288,264.404,260.769,281.63,3886604711.699511,26951342.5087108,268.2215,4.02800000000002,5.204000000000008,273.37030000000004,274.26624000000004,-0.895939999999996,False,True,False,True,28.306784440419108,-2.695936961869449,0.0703224530006108,False,False,260.769,285.295,301.545513548943,280.90690000000006,260.2682864510571,41.27722709788589,-0.3524679592817226
2015-08-14,4,8,2015,264.08,267.466,261.478,265.781,28338463.541666668,3844308927.687597,263.978,266.358,270.288,265.024,285.295,3830153869.903413,26108215.972222224,264.89275,2.397999999999968,3.534999999999968,271.6051,274.7353,-3.130200000000002,False,False,False,True,27.967305669846382,-3.2343614979506583,-0.5906143371896431,False,False,260.769,285.295,301.32291390473614,279.6856,258.0482860952638,43.27462780947235,-0.3629748144607204
2015-08-15,5,8,2015,265.68,266.667,261.296,261.495,21429918.81533101,3845288527.566247,265.781,263.978,266.358,264.404,281.866,3844308927.687597,28338463.541666668,264.70125,-1.7010000000000218,5.988,269.6537,275.19704,-5.543339999999944,False,False,False,True,32.21952053493415,-3.4755162028809536,-1.1675947103279052,False,False,260.769,281.866,300.5822416442628,278.53685,256.4914583557371,44.0907832885257,-0.2893087636145391
2015-08-16,6,8,2015,261.551,262.44,257.041,258.514,26085360.763888888,3769613399.204592,261.495,265.781,263.978,270.288,278.663,3845288527.566247,21429918.81533101,263.7845,4.185000000000002,5.370999999999981,267.6166,275.55496,-7.938359999999989,False,False,False,True,31.15540044085237,-3.9667511859131537,-1.727426005444955,False,False,260.769,279.406,299.23205723001104,276.98025,254.728442769989,44.50361446002205,-0.347954883842312
2015-08-17,0,8,2015,258.507,260.505,257.117,257.953,24518308.33333333,3749087429.453955,258.514,261.495,265.781,266.358,279.406,3769613399.204592,26085360.763888888,259.8865,3.0369999999999777,5.399000000000001,265.6017,275.70358,-10.101879999999994,False,False,False,True,28.78014434078507,-4.544217327195781,-2.2907842697951204,False,False,258.514,279.406,297.482527684048,275.2236,252.9646723159519,44.51785536809612,-0.3753460237883553
2015-08-18,1,8,2015,257.976,257.993,213.158,213.158,24211892.361111112,3694728189.637868,257.953,258.514,261.495,263.978,260.769,3749087429.453955,24518308.33333333,258.5205,0.5540000000000305,3.387999999999977,263.45640000000003,275.8829,-12.426499999999976,False,False,False,True,29.001188427905007,-4.989614248973396,-2.830550265630776,False,False,257.953,270.288,295.005243187938,273.40070000000003,251.7961568120621,43.20908637587593,-0.3575104519827261
2015-08-19,2,8,2015,211.079,237.409,211.079,226.722,73722867.25352113,3601004319.4306297,213.158,257.953,258.514,265.781,265.024,3694728189.637868,24211892.361111112,235.57125,44.81800000000001,44.83500000000001,258.6953,275.00562,-16.31031999999999,False,False,False,True,13.009322407622008,-8.855100563768133,-4.035460325258248,False,False,213.158,270.288,302.9574207935719,269.57905,236.2006792064281,66.75674158714378,-0.8451738155366431
2015-08-20,3,8,2015,226.684,237.365,226.684,235.415,40165256.25,3392198609.603065,226.722,213.158,257.953,261.495,264.404,3601004319.4306297,73722867.25352113,221.57225000000005,-15.643,26.329999999999984,254.8651,274.27792,-19.41282000000001,False,False,False,True,24.38546292339423,-10.700674165800848,-5.368503093366767,False,False,213.158,270.288,303.8193341229569,266.5221,229.2248658770432,74.59446824591373,-0.5335529689519606
2015-08-21,4,8,2015,235.35,236.432,231.724,232.759,26371207.638888888,3398106159.9754586,235.415,226.722,213.158,258.514,270.288,3392198609.603065,40165256.25,231.537,-8.730999999999995,10.681000000000012,251.9662,273.8132,-21.84700000000001,False,False,False,True,30.88604462044337,-11.331232695418493,-6.561049013777113,False,False,213.158,270.288,302.8155306723148,264.0678,225.3200693276852,77.49546134462958,-0.3697352012987999
2015-08-22,5,8,2015,232.569,234.957,222.704,230.484,21269154.545454547,3344725368.4254284,232.759,235.415,226.722,257.953,266.358,3398106159.9754586,26371207.638888888,234.06625,2.591000000000008,4.707999999999998,248.2133,273.3584,-25.14510000000004,False,False,False,True,29.726628710504585,-11.908003820384778,-7.630439975098646,False,False,213.158,266.358,301.7849573045269,261.6051,221.42524269547303,80.3597146090539,-0.3589622006540824
2015-08-23,6,8,2015,230.39,232.705,225.58,228.383,22717299.652777776,3336706726.029783,230.484,232.759,235.415,213.158,263.978,3344725368.4254284,21269154.545454547,230.1785,2.0849999999999795,12.252999999999986,244.6259,272.84384,-28.217940000000056,False,False,False,True,34.655411773051085,-12.405667763644573,-8.585485532807832,False,False,213.158,265.781,300.18905240413267,258.9981,217.8071475958673,82.3819048082654,-0.3461209117021913
2015-08-24,0,8,2015,228.169,228.169,210.443,211.394,37027805.92334495,3202009319.5916486,228.383,230.484,232.759,226.722,265.781,3336706726.029783,22717299.652777776,229.26450000000003,2.0069999999999766,7.125,241.0664,272.19202,-31.12562,False,False,False,True,31.020729521698144,-12.821801419889226,-9.43274871022411,False,False,213.158,265.781,298.2444690017789,256.33575,214.42703099822117,83.81743800355775,-0.3334956384471393
2015-08-25,1,8,2015,210.495,226.321,199.567,221.676,66128056.597222224,3117026270.192241,211.394,228.383,230.484,235.415,261.495,3202009319.5916486,37027805.92334495,219.54375,16.775000000000006,17.726,235.62769999999995,270.98354,-35.35584000000006,False,False,False,True,26.523056210030305,-14.35696253039552,-10.417591474258394,False,False,211.394,261.495,296.77130354092003,252.6407,208.51009645908,88.26120708184007,-0.4673253557676141
2015-08-26,2,8,2015,221.609,231.183,220.204,225.817,42959622.29965157,3293439069.07088,221.676,211.394,228.383,232.759,258.514,3117026270.192241,66128056.597222224,214.51475,-11.180999999999983,26.75399999999999,231.64579999999995,270.03616,-38.39036000000005,False,False,False,True,29.278065748192603,-14.575895451386032,-11.249252269683922,False,False,211.394,258.514,293.57907817932534,249.6312,205.68332182067465,87.89575635865071,-0.3180494845044773
2015-08-27,3,8,2015,225.831,228.643,223.684,224.557,26334148.263888888,3292432366.48548,225.817,221.676,211.394,230.484,257.953,3293439069.07088,42959622.29965157,224.70325000000005,-4.207999999999998,10.978999999999983,228.37609999999995,269.21884,-40.84274000000005,False,False,False,True,32.74953832537636,-14.250980840180432,-11.849597983783225,False,False,211.394,257.953,289.9303821105921,246.9889,204.04741788940785,85.88296422118427,-0.2465203686434665
2015-08-28,4,8,2015,224.769,235.219,220.926,231.477,26266700.0,3316399144.483503,224.557,225.817,221.676,228.383,213.158,3292432366.48548,26334148.263888888,225.67875,1.274000000000001,4.959000000000003,225.0365,268.29806,-43.26156000000003,False,False,False,True,33.06468935534036,-13.934526591057192,-12.266583705238018,False,False,211.394,235.415,285.4411426396516,244.24645,203.0517573603484,82.38938527930321,-0.2389804212430038
2015-08-29,5,8,2015,231.396,233.222,227.33,229.794,24601361.05263158,3351923495.1590323,231.477,224.557,225.817,211.394,226.722,3316399144.483503,26266700.0,228.09775,-6.707999999999998,14.293000000000006,226.8684,267.5384,-40.670000000000016,False,False,False,True,35.88359230971821,-12.97577153443862,-12.40842127107814,False,False,211.394,235.415,283.5841357062484,242.78185,201.9795642937516,81.60457141249677,-0.1385320675585189
2015-08-30,6,8,2015,229.78,232.068,226.247,228.479,18486029.166666668,3331413176.152279,229.794,231.477,224.557,221.676,235.415,3351923495.1590323,24601361.05263158,230.4355,1.6019999999999754,5.891999999999996,227.1756,266.43202,-39.25642000000005,False,False,False,True,36.6691617395985,-12.210994535270911,-12.368935923916696,False,True,211.394,235.415,280.8088416727333,241.02035,201.23185832726668,79.57698334546663,-0.1410753402307696
2015-08-31,0,8,2015,228.761,231.956,225.915,230.18,19425363.888888888,3339209561.551492,228.479,229.794,231.477,225.817,232.759,3331413176.152279,18486029.166666668,229.1435,1.3009999999999875,5.820999999999998,226.482,265.13848,-38.656480000000045,False,False,False,True,37.190258881733286,-11.577553928683416,-12.21065952487004,False,False,211.394,232.759,277.79269759416525,239.2241,200.65550240583477,77.13719518833051,-0.1392985572494023
2015-09-01,1,9,2015,230.056,231.216,226.86,228.046,21016034.722222224,3332392081.9242373,230.18,228.479,229.794,224.557,230.484,3339209561.551492,19425363.888888888,229.20300000000003,-1.4190000000000111,6.040999999999997,226.2241,263.5216,-37.29749999999999,False,False,False,True,38.26906019007394,-10.813638308950402,-11.931255281686113,False,False,211.394,231.477,273.06103515715034,237.2187,201.37636484284965,71.68467031430072,-0.0981897519949365
2015-09-02,2,9,2015,228.121,230.577,226.475,229.229,18872423.344947737,3327063509.17007,228.046,230.18,228.479,231.477,228.383,3332392081.9242373,21016034.722222224,229.0445,2.01000000000002,4.3559999999999945,225.9803,262.23638000000005,-36.25608000000005,False,False,False,True,59.83173521409514,-10.262130193103133,-11.597430263969516,False,False,211.394,231.477,268.5924087114456,235.3031,202.01379128855444,66.57861742289111,-0.1090004611225956
2015-09-03,3,9,2015,229.284,229.605,226.667,227.057,18287290.972222224,3319457636.9637017,229.229,228.046,230.18,229.794,211.394,3327063509.17007,18872423.344947737,228.6005,-1.108000000000004,4.102000000000004,226.0649,261.06576,-35.00086000000002,False,False,False,True,51.979220943268125,-9.618719216948165,-11.201688054565247,False,False,211.394,231.477,264.0636775619612,233.56565,203.06762243803885,60.99605512392228,-0.0710972208151734
2015-09-04,4,9,2015,227.183,230.9,227.051,230.39,19565909.027777776,3342214923.120745,227.057,229.229,228.046,228.479,221.676,3319457636.9637017,18287290.972222224,228.15325,2.227000000000004,2.937999999999988,227.63120000000004,259.88524,-32.254039999999975,False,False,False,True,42.644159684573694,-9.17827222176183,-10.797004888004563,False,False,221.676,231.477,258.1770134523088,231.62945,205.08188654769123,53.0951269046175,-0.086118072722835
2015-09-05,5,9,2015,230.298,236.143,229.443,235.046,17651482.51748252,3381037777.348488,230.39,227.057,229.229,230.18,225.817,3342214923.120745,19565909.027777776,228.881,-3.2069999999999936,3.849000000000018,228.50260000000003,258.93128,-30.428679999999986,False,False,False,True,47.93960583763851,-8.46271663041341,-10.330147236486336,False,False,224.557,231.477,252.59381228612784,230.0742,207.55458771387208,45.03922457225576,0.0070116660088894
2015-09-06,6,9,2015,235.019,242.912,234.681,239.945,24834405.20833333,3491769005.919418,235.046,230.39,227.057,228.046,224.557,3381037777.348488,17651482.51748252,232.7325,-4.747999999999991,6.699999999999989,229.4255,258.04132000000004,-28.61582000000007,False,False,False,True,53.8099214965759,-7.434236134281036,-9.750965016045278,False,False,224.557,235.046,247.23822605600984,228.9008,210.5633739439901,36.67485211201978,0.1675589578720072
2015-09-07,0,9,2015,239.84,242.106,238.722,240.091,20935074.30555556,3505577412.4749346,239.945,235.046,230.39,229.229,231.477,3491769005.919418,24834405.20833333,238.13925,-4.925999999999988,8.230999999999995,230.9643,257.34574,-26.38143999999997,False,False,False,True,59.22480372758024,-6.152922513273836,-9.031356515490993,False,False,227.057,239.945,241.44792216509367,228.0004,214.5528778349063,26.89504433018737,0.4441189928284751
2015-09-08,1,9,2015,239.847,245.781,239.678,243.618,23490186.71328672,3547366742.1233525,240.091,239.945,235.046,227.057,229.794,3505577412.4749346,20935074.30555556,240.18975,-0.2510000000000048,3.383999999999986,231.8257,256.67818000000005,-24.852480000000043,False,False,False,True,81.31151118385154,-5.067278821450259,-8.238540976682845,False,False,227.057,240.091,241.900822718386,229.34705,216.793277281614,25.107545436772,0.4279171784058445
2015-09-09,2,9,2015,243.607,244.416,237.821,238.105,23666228.32167832,3507370075.0555763,243.618,240.091,239.945,230.39,228.479,3547366742.1233525,23490186.71328672,242.231,-3.7709999999999866,6.103000000000009,233.2081,255.98254,-22.77444,False,False,False,True,78.08036856923464,-3.877600386871052,-7.366352858720487,False,False,227.057,243.618,244.1924675093757,230.19185,216.19123249062432,28.001235018751345,0.4794842081432848
2015-09-10,3,9,2015,238.168,241.293,235.791,238.596,21134668.05555556,3483783754.928237,238.105,243.618,240.091,235.046,230.18,3507370075.0555763,23666228.32167832,240.98725,5.5020000000000095,6.594999999999999,234.1707,255.22,-21.049300000000017,False,False,False,True,65.19212699668657,-3.341110440840396,-6.561304375144469,False,False,227.057,243.618,244.58750055931372,230.32635,216.06519944068623,28.522301118627524,0.2727216842584931
2015-09-11,4,9,2015,238.477,241.169,238.329,240.17,19514997.916666668,3501850321.745252,238.596,238.105,243.618,239.945,228.046,3483783754.928237,21134668.05555556,238.46200000000005,-0.4279999999999972,5.5020000000000095,235.0123,254.44674,-19.434439999999967,False,False,False,True,67.6933934917954,-2.8435401362199286,-5.817751527359562,False,False,227.057,243.618,245.3210301551147,230.6182,215.91536984488525,29.40566031022945,0.2713015084794666
2015-09-12,5,9,2015,240.107,240.124,234.754,235.184,16538520.42253521,3478113453.5604606,240.17,238.596,238.105,240.091,229.229,3501850321.745252,19514997.916666668,239.53625,-1.6929999999999836,2.8400000000000034,236.2247,253.72894,-17.50424000000001,False,False,False,True,62.66204445480231,-2.295739582614516,-5.113349138410553,False,False,227.057,243.618,246.41228849596567,231.1025,215.7927115040344,30.619576991931297,0.296134071427224
2015-09-13,6,9,2015,235.229,235.935,229.332,230.809,16921613.888888888,3405790648.0408,235.184,240.17,238.596,243.618,227.057,3478113453.5604606,16538520.42253521,237.54225,4.923000000000002,5.3700000000000045,236.82020000000003,252.66454,-15.84433999999996,False,False,False,True,57.16183895827794,-2.2381324299878145,-4.538305796726005,False,False,227.057,243.618,246.80005113279609,231.44255,216.0850488672039,30.715002265592148,0.1218118093447545
2015-09-14,0,9,2015,230.512,232.44,227.961,230.656,19927519.444444444,3369346120.391469,230.809,235.184,240.17,238.105,230.39,3405790648.0408,16921613.888888888,232.82625,4.420000000000016,6.603000000000009,237.1954,251.5056,-14.310200000000036,False,False,False,True,52.86311132956498,-2.516495687274784,-4.133943774835761,False,False,230.39,243.618,244.5520670596334,232.4133,220.27453294036664,24.27753411926676,-0.0660816700789576
2015-09-15,1,9,2015,230.644,259.182,229.822,230.381,19292579.442508712,3375201202.543965,230.656,230.809,235.184,238.596,235.046,3369346120.391469,19927519.444444444,230.39225,-0.1440000000000054,4.478999999999985,237.222,250.26618,-13.044180000000011,False,False,False,True,50.608042511879816,-2.71811367304349,-3.850777754477307,False,False,230.656,243.618,243.9474003291349,232.8623,221.77719967086517,22.17020065826972,-0.0995164650969013
2015-09-16,2,9,2015,230.304,231.215,227.402,229.063,17816091.319444444,3350993856.707084,230.381,230.656,230.809,240.17,239.945,3375201202.543965,19292579.442508712,237.50725000000003,0.2630000000000052,29.360000000000014,236.75550000000004,249.00086,-12.245359999999977,False,False,False,True,53.13145401389375,-2.8670381499500763,-3.654029833571861,False,False,230.381,243.618,243.7444488800428,233.0905,222.43655111995727,21.307897760085496,-0.127159423726705
2015-09-17,3,9,2015,229.091,230.285,228.926,229.81,18529060.0,3355717947.312611,229.063,230.381,230.656,235.184,240.091,3350993856.707084,17816091.319444444,229.496,1.241000000000014,3.8130000000000166,235.6673,247.6939,-12.026600000000002,False,False,False,True,49.77818162381738,-3.056183672883151,-3.534460601434119,False,False,229.063,243.618,243.38442149356447,233.3158,223.24717850643552,20.13724298712896,-0.2111907773431672
2015-09-18,4,9,2015,233.521,234.353,232.185,233.025,21126184.97652582,3468294354.270612,229.81,229.063,230.381,230.809,243.618,3355717947.312611,18529060.0,229.528,-0.7189999999999941,1.3590000000000089,234.6392,246.49828,-11.859080000000034,False,False,False,True,53.82435473564306,-3.1099565620998533,-3.4495597935672664,False,False,229.063,243.618,243.39234963645185,233.23245000000003,223.0725503635482,20.31979927290365,-0.168429321276015
2015-09-19,5,9,2015,232.975,233.205,231.089,231.487,15088496.830985917,3392054056.151419,233.025,229.81,229.063,230.656,238.105,3468294354.270612,21126184.97652582,233.271,0.4959999999999809,2.1680000000000064,233.5799,245.40156,-11.82165999999998,False,False,False,True,53.67247386759584,-2.860177981718664,-3.331683431197546,False,False,229.063,240.17,243.4256346152734,233.39399999999995,223.3623653847265,20.063269230546894,-0.0183918181907328
2015-09-20,6,9,2015,231.493,232.365,230.91,231.151,12879303.663003664,3386392978.476642,231.487,233.025,229.81,230.381,238.596,3392054056.151419,15088496.830985917,232.189,1.4879999999999995,2.116000000000014,232.9181,244.34128,-11.423179999999974,False,False,False,True,44.56757334310225,-2.7545773505741806,-3.216262215072873,False,False,229.063,240.17,243.3534941993768,233.5444,223.7353058006232,19.618188398753546,-0.1048720686223361
2015-09-21,0,9,2015,231.212,231.217,226.521,226.888,15932627.916666666,3347021676.069608,231.151,231.487,233.025,229.063,240.17,3386392978.476642,12879303.663003664,231.47975,0.3419999999999845,1.4550000000000125,232.1736,243.32404,-11.150440000000003,False,False,False,True,34.40448322338091,-2.6672540372778144,-3.106460579513862,False,False,229.063,240.17,243.3413544249969,233.59295,223.84454557500305,19.49680884999384,-0.1252487019177363
2015-09-22,1,9,2015,227.085,232.386,225.117,230.586,22136126.041666668,3354035375.3887787,226.888,231.151,231.487,229.81,235.184,3347021676.069608,15932627.916666666,228.9595,4.323999999999984,4.696000000000026,230.8454,242.20932,-11.363920000000007,False,False,False,True,29.568877472068337,-2.908510654640736,-3.066870594539237,False,False,226.888,235.184,243.43475492870397,233.53505,223.6353450712961,19.79940985740785,-0.335719602143245
2015-09-23,2,9,2015,230.618,231.835,229.591,230.3,19460994.791666668,3384436831.491922,230.586,226.888,231.151,233.025,230.809,3354035375.3887787,22136126.041666668,228.7935,-3.5010000000000048,7.269000000000005,230.3856,241.18844,-10.802840000000003,False,False,False,True,29.939658887999546,-2.7693868003850355,-3.007373835708397,False,False,226.888,233.025,243.396372646918,233.6029,223.809427353082,19.58694529383598,-0.1540260594360986
